NodeA,NodeB,Type
52392276,50114591,Follow
52452532,50114591,Follow
52590556,50114591,Follow
52801885,50114591,Follow
53043187,50114591,Follow
53292840,50114591,Follow
53464667,50114591,Follow
53530294,50114591,Follow
53547129,50114591,Follow
53626478,50114591,Follow
53674633,50114591,Follow
53757550,50114591,Follow
53938400,50114591,Follow
54485666,50114591,Follow
54516579,50114591,Follow
54662627,50114591,Follow
55020518,50114591,Follow
55341105,50114591,Follow
55409453,50114591,Follow
55513430,50114591,Follow
55683192,50114591,Follow
55689019,50114591,Follow
55956845,50114591,Follow
56013816,50114591,Follow
56107377,50114591,Follow
56187255,50114591,Follow
56260866,50114591,Follow
56672097,50114591,Follow
57460028,50114591,Follow
57534546,50114591,Follow
57874452,50114591,Follow
58025170,50114591,Follow
60836166,50114591,Follow
53757550,50115499,Follow
55956845,50115499,Follow
50124660,50116544,Follow
50037549,50119649,Follow
50107066,50119649,Follow
50571421,50119649,Follow
50933736,50119649,Follow
50948262,50119649,Follow
51389252,50119649,Follow
51454332,50119649,Follow
51908133,50119649,Follow
52024928,50119649,Follow
52107829,50119649,Follow
52196243,50119649,Follow
52495602,50119649,Follow
52590556,50119649,Follow
52890569,50119649,Follow
52932400,50119649,Follow
53010908,50119649,Follow
53547129,50119649,Follow
53757550,50119649,Follow
53853770,50119649,Follow
55538422,50119649,Follow
56483938,50119649,Follow
55956845,50122846,Follow
55956845,50123670,Follow
51924119,50123689,Follow
55956845,50123689,Follow
50124660,50123792,Follow
50184028,50123792,Follow
50697581,50123792,Follow
50713853,50123792,Follow
51254976,50123792,Follow
51836382,50123792,Follow
53464667,50123792,Follow
53757550,50123792,Follow
53947270,50123792,Follow
54196926,50123792,Follow
57516929,50123792,Follow
51689968,50124226,Follow
50596116,50124435,Follow
50948262,50124435,Follow
51316824,50124435,Follow
51831237,50124435,Follow
52468643,50124435,Follow
52590556,50124435,Follow
52890569,50124435,Follow
53757550,50124435,Follow
54493634,50124435,Follow
54638126,50124435,Follow
55956845,50124435,Follow
56408280,50124435,Follow
50107066,50124660,Follow
50124435,50124660,Follow
50596116,50124660,Follow
50948262,50124660,Follow
51254976,50124660,Follow
51839088,50124660,Follow
53757550,50124660,Follow
55956845,50124660,Follow
56194030,50124660,Follow
51221472,50125147,Follow
53757550,50125147,Follow
55956845,50125147,Follow
58087772,50125147,Follow
50163746,50125574,Follow
50183658,50125574,Follow
50184292,50125574,Follow
50948262,50125574,Follow
52590556,50125574,Follow
53757550,50125574,Follow
54780969,50125574,Follow
50124660,50128130,Follow
50001965,50128388,Follow
50596116,50128388,Follow
50736393,50128388,Follow
51389252,50128388,Follow
51624928,50128388,Follow
52590556,50128388,Follow
52707091,50128388,Follow
53010908,50128388,Follow
53192344,50128388,Follow
53464667,50128388,Follow
53777395,50128388,Follow
54485666,50128388,Follow
54741808,50128388,Follow
56201021,50128388,Follow
56542361,50128388,Follow
59412712,50128388,Follow
50001363,50130302,Follow
50025956,50130302,Follow
50037549,50130302,Follow
50041928,50130302,Follow
50042315,50130302,Follow
50107066,50130302,Follow
50107068,50130302,Follow
50114591,50130302,Follow
50124435,50130302,Follow
50124660,50130302,Follow
50139545,50130302,Follow
50142524,50130302,Follow
50144212,50130302,Follow
50155494,50130302,Follow
50155511,50130302,Follow
50160348,50130302,Follow
50163620,50130302,Follow
50163746,50130302,Follow
50182993,50130302,Follow
50183353,50130302,Follow
50183658,50130302,Follow
50183727,50130302,Follow
50201755,50130302,Follow
50230006,50130302,Follow
50253256,50130302,Follow
50273842,50130302,Follow
50334476,50130302,Follow
50381044,50130302,Follow
50418224,50130302,Follow
50427784,50130302,Follow
50571421,50130302,Follow
50592863,50130302,Follow
50659762,50130302,Follow
50683738,50130302,Follow
50696747,50130302,Follow
50713129,50130302,Follow
50718517,50130302,Follow
50729625,50130302,Follow
50736393,50130302,Follow
50741420,50130302,Follow
50745494,50130302,Follow
50757863,50130302,Follow
50828036,50130302,Follow
50853871,50130302,Follow
50883207,50130302,Follow
50893943,50130302,Follow
50896801,50130302,Follow
