nodeA,nodeB,Type
26331868,Window,containPlat
26331868,CE,containPlat
28166877,win,containPlat
28166877,IOS,containPlat
12962526,Android,containPlat
1690344,Android,containPlat
1690344,CE,containPlat
1690344,android,containPlat
117480,win,containPlat
117492,Android,containPlat
117492,win,containPlat
117492,android,containPlat
4311797,CE,containPlat
4311797,win,containPlat
40487682,Android,containPlat
40487682,mac,containPlat
40487682,win,containPlat
40487682,android,containPlat
39176965,Android,containPlat
39176965,CE,containPlat
39176965,android,containPlat
17419016,Android,containPlat
17419016,CE,containPlat
42584845,Linux,containPlat
42584845,Mac,containPlat
42584845,unix,containPlat
42584845,CE,containPlat
42584845,Mac OS,containPlat
3525400,iOS,containPlat
3525400,win,containPlat
14273305,Android,containPlat
14273305,Android Wear,containPlat
14273305,win,containPlat
14273305,android,containPlat
3787552,android,containPlat
29477671,Android,containPlat
29477671,CE,containPlat
29477671,win,containPlat
29477671,android,containPlat
3525426,GNU,containPlat
16108343,Windows Phone,containPlat
16108343,Linux,containPlat
16108343,iOS,containPlat
16108343,Android,containPlat
16108343,Win,containPlat
16108343,win,containPlat
16108343,Mac,containPlat
16108343,Windows,containPlat
16108343,Window,containPlat
16108343,android,containPlat
41274171,Android,containPlat
41274171,Win,containPlat
41274171,win,containPlat
41274171,Window,containPlat
41274171,android,containPlat
9554754,windows,containPlat
9554754,win,containPlat
9554754,linux,containPlat
6933318,Win,containPlat
6933318,windows,containPlat
6933318,win,containPlat
6933318,Windows 8,containPlat
6933318,Ubuntu,containPlat
6933318,Windows,containPlat
6933318,Window,containPlat
6933318,OS X,containPlat
21875535,Android,containPlat
21875535,android,containPlat
10341204,iOS,containPlat
10341204,CE,containPlat
10341204,win,containPlat
5622617,win,containPlat
17943385,win,containPlat
7195493,GNU,containPlat
7195493,win,containPlat
9554789,iOS,containPlat
9554789,Android,containPlat
9554789,Win,containPlat
9554789,win,containPlat
9554789,Window,containPlat
12962663,Linux,containPlat
12962663,Win,containPlat
12962663,Window,containPlat
12962663,Windows,containPlat
12962663,OS X,containPlat
21613416,iOS,containPlat
21613416,Linux,containPlat
21613416,linux,containPlat
21613416,Android,containPlat
21613416,mac,containPlat
21613416,Mac OSX,containPlat
21613416,windows,containPlat
21613416,win,containPlat
21613416,Win,containPlat
21613416,OSX,containPlat
21613416,Mac,containPlat
21613416,Windows,containPlat
21613416,Window,containPlat
21613416,CE,containPlat
21613416,Mac OS,containPlat
20826986,Android,containPlat
20826986,Android 2,containPlat
20826986,android,containPlat
17156992,Android,containPlat
3263361,win,containPlat
23710602,iOS,containPlat
23710602,CE,containPlat
5360549,iOS,containPlat
9554866,win,containPlat
1952697,Linux,containPlat
1952697,ios,containPlat
1952697,macOS,containPlat
1952697,mac,containPlat
1952697,windows,containPlat
1952697,win,containPlat
1952697,Win,containPlat
1952697,Windows,containPlat
1952697,Window,containPlat
1952697,CE,containPlat
17681339,win,containPlat
4836283,iOS,containPlat
4836283,ios,containPlat
4836283,Android,containPlat
4836283,win,containPlat
4836283,android,containPlat
12962750,win,containPlat
8506320,win,containPlat
17943505,iOS,containPlat
17943505,ios,containPlat
9554898,CE,containPlat
117712,CE,containPlat
18992084,android,containPlat
117731,Linux,containPlat
117731,linux,containPlat
117731,mac,containPlat
117731,UNIX,containPlat
117731,win,containPlat
117731,GNU,containPlat
117731,unix,containPlat
117731,GNU/Linux,containPlat
17157102,linux,containPlat
17157102,Android,containPlat
17157102,Win,containPlat
17157102,win,containPlat
17157102,Windows,containPlat
17157102,Window,containPlat
17157102,android,containPlat
16894969,Linux,containPlat
16894969,mac,containPlat
16894969,win,containPlat
16894969,Mac,containPlat
16894969,MacOS,containPlat
10079237,win,containPlat
12176390,Mac OS X,containPlat
12176390,mac,containPlat
12176390,win,containPlat
12176390,GNU,containPlat
12176390,JVM,containPlat
12176390,Mac,containPlat
12176390,OS X,containPlat
12176390,Mac OS,containPlat
9817095,Android,containPlat
9817095,CE,containPlat
9817095,win,containPlat
9817095,android,containPlat
16894992,Android,containPlat
16894992,CE,containPlat
16894992,ios,containPlat
16894992,GNU,containPlat
117783,win,containPlat
117783,GNU,containPlat
117783,JVM,containPlat
117783,Mac,containPlat
117783,unix,containPlat
117783,IBM i,containPlat
117790,Mac,containPlat
10865702,macOS,containPlat
10865702,GNU,containPlat
10865702,mac,containPlat
10865702,win,containPlat
26332199,Mac OS X,containPlat
26332199,ios,containPlat
26332199,win,containPlat
26332199,Mac,containPlat
26332199,OS X,containPlat
26332199,Mac OS,containPlat
24235063,win,containPlat
17157180,Android,containPlat
17157180,android,containPlat
4049982,win,containPlat
13487168,CE,containPlat
13487168,win,containPlat
31050820,Android,containPlat
31050820,CE,containPlat
31050820,android,containPlat
18467950,win,containPlat
7457910,mac,containPlat
16108662,CE,containPlat
16108662,android,containPlat
11390078,Mac,containPlat
18205831,iOS,containPlat
18205831,ios,containPlat
18205831,Android,containPlat
18205831,windows/,containPlat
18205831,windows,containPlat
18205831,win,containPlat
18205831,Win,containPlat
18205831,Windows,containPlat
18205831,IOS,containPlat
18205831,android,containPlat
18205831,Window,containPlat
7195822,win,containPlat
27380914,Android,containPlat
27380914,CE,containPlat
27380914,android,containPlat
3525817,Win,containPlat
3525817,win,containPlat
3525817,ubuntu,containPlat
3525817,Ubuntu,containPlat
3525817,Windows,containPlat
3525817,Window,containPlat
3525817,android,containPlat
3525817,Fedora,containPlat
19516607,iOS,containPlat
117952,Linux,containPlat
117952,win,containPlat
117952,Unix,containPlat
20565194,iOS,containPlat
20565194,ios,containPlat
20565194,mac,containPlat
20565194,Win,containPlat
20565194,win,containPlat
20565194,Window,containPlat
20565194,CE,containPlat
18468055,iOS,containPlat
18468055,win,containPlat
18468055,ios,containPlat
9030879,CE,containPlat
2477282,WIN,containPlat
2477282,mac,containPlat
2477282,Unix,containPlat
2477282,win,containPlat
2477282,Win,containPlat
2477282,GNU,containPlat
2477282,Mac,containPlat
2477282,Windows,containPlat
2477282,Window,containPlat
2477282,MacOS,containPlat
23973090,Android,containPlat
23973090,CE,containPlat
23973090,android,containPlat
3788005,win,containPlat
18992382,Android,containPlat
18992382,CE,containPlat
18992382,android,containPlat
11128065,win,containPlat
11128065,mac,containPlat
11128065,Win,containPlat
11128065,CE,containPlat
29740289,JVM,containPlat
3001605,Android,containPlat
30002449,Android,containPlat
30002449,android,containPlat
29216023,Android,containPlat
29216023,iOS,containPlat
29216023,ios,containPlat
29216023,android,containPlat
9293083,Linux,containPlat
9293083,linux,containPlat
9293083,macOS,containPlat
9293083,mac,containPlat
9293083,osx,containPlat
9293083,windows,containPlat
9293083,win,containPlat
9293083,Win,containPlat
9293083,Ubuntu,containPlat
9293083,Windows,containPlat
9293083,Window,containPlat
5623081,CE,containPlat
5360944,Android,containPlat
118082,iOS,containPlat
27381072,CE,containPlat
27381072,win,containPlat
27381072,android,containPlat
118097,macOS,containPlat
118097,mac,containPlat
118097,ubuntu,containPlat
118097,Ubuntu,containPlat
118097,Fedora,containPlat
118098,Linux,containPlat
118098,Debian,containPlat
118098,mac,containPlat
118098,win,containPlat
118098,CentOS,containPlat
118098,ubuntu,containPlat
118098,Ubuntu,containPlat
118098,debian,containPlat
118098,CE,containPlat
118106,CE,containPlat
118106,win,containPlat
4836699,win,containPlat
17681767,Android,containPlat
17681767,CE,containPlat
17681767,android,containPlat
118133,Mac OSX,containPlat
118133,CentOS,containPlat
118133,OSX,containPlat
118133,Mac,containPlat
118133,Mac OS,containPlat
118137,Win,containPlat
118137,win,containPlat
118137,Window,containPlat
118137,Windows,containPlat
118137,CE,containPlat
5098886,win,containPlat
1428873,macOS,containPlat
1428873,mac,containPlat
1428873,MAC,containPlat
1428873,Mac,containPlat
1428873,CE,containPlat
18992525,Android,containPlat
18992525,android,containPlat
3526036,Android,containPlat
3526036,android,containPlat
32886172,CE,containPlat
13487525,Android,containPlat
13487525,CE,containPlat
13487525,android,containPlat
118182,ios,containPlat
7196085,Android,containPlat
7196085,android,containPlat
3001788,iOS,containPlat
3001788,CE,containPlat
3001788,win,containPlat
3001788,ios,containPlat
10866111,Android,containPlat
10866111,android,containPlat
8768966,windows/,containPlat
8768966,windows,containPlat
8768966,win,containPlat
8768966,JVM,containPlat
8768966,Mac,containPlat
8768966,CE,containPlat
37604808,Android,containPlat
14536152,win,containPlat
16371192,CE,containPlat
16371192,android,containPlat
642560,Linux,containPlat
642560,Mac OS X,containPlat
642560,linux,containPlat
642560,mac,containPlat
642560,Unix,containPlat
642560,Mac,containPlat
642560,OS X,containPlat
642560,Mac OS,containPlat
18468366,iOS,containPlat
18468366,ios,containPlat
18468366,win,containPlat
18468366,OS X,containPlat
18468366,CE,containPlat
9555474,Android,containPlat
9555474,win,containPlat
2477589,Linux,containPlat
2477589,Debian,containPlat
2477589,mac,containPlat
2477589,win,containPlat
2477589,Ubuntu,containPlat
2477589,Fedora,containPlat
10866218,iOS,containPlat
10866218,win,containPlat
4050487,win,containPlat
14011968,win,containPlat
642624,mac,containPlat
5099088,iOS,containPlat
5099088,Mac OS X,containPlat
5099088,win,containPlat
5099088,Mac,containPlat
5099088,OS X,containPlat
5099088,Mac OS,containPlat
2477653,iOS,containPlat
2477653,CE,containPlat
2477653,win,containPlat
13749846,CE,containPlat
13749846,win,containPlat
13749846,ios,containPlat
2477660,Android,containPlat
2477660,CE,containPlat
2477660,android,containPlat
11652708,ios,containPlat
6147696,MacOS,containPlat
6147696,mac,containPlat
6147696,Mac,containPlat
6147696,win,containPlat
10079859,iOS,containPlat
10079859,OS X,containPlat
5361278,Android,containPlat
5361278,android,containPlat
3788419,CE,containPlat
4050563,mac,containPlat
4050563,win,containPlat
3264133,JVM,containPlat
3264133,win,containPlat
9555595,CE,containPlat
380561,iOS,containPlat
380561,OS X,containPlat
4574866,Linux,containPlat
4574866,Win,containPlat
4574866,UNIX,containPlat
4574866,win,containPlat
4574866,OSX,containPlat
4574866,Windows,containPlat
4574866,Window,containPlat
4574866,OS X,containPlat
9817749,CE,containPlat
9817749,win,containPlat
18468514,Android,containPlat
18468514,android,containPlat
19779241,CE,containPlat
3526314,Linux,containPlat
3526314,Debian,containPlat
3526314,Unix,containPlat
3526314,Win,containPlat
3526314,win,containPlat
3526314,CentOS,containPlat
3526314,Ubuntu,containPlat
3526314,Windows,containPlat
3526314,Window,containPlat
3526314,Fedora,containPlat
118443,Android,containPlat
118443,win,containPlat
118443,android,containPlat
118458,CE,containPlat
118458,win,containPlat
5099198,CE,containPlat
5099198,ios,containPlat
15584964,OSX,containPlat
15584964,Linux,containPlat
15584964,win,containPlat
15584964,linux,containPlat
18468547,WIN,containPlat
18468547,iOS,containPlat
18468547,Linux,containPlat
18468547,Android 2.2,containPlat
18468547,Mac OS X,containPlat
18468547,Win,containPlat
18468547,Android 2,containPlat
18468547,ubuntu,containPlat
18468547,Windows,containPlat
18468547,CE,containPlat
18468547,Mac OS,containPlat
18468547,Fedora,containPlat
18468547,linux,containPlat
18468547,Android,containPlat
18468547,Mac,containPlat
18468547,OS X,containPlat
18468547,win,containPlat
18468547,Ubuntu,containPlat
18468547,Window,containPlat
21876431,Android,containPlat
21876431,iOS,containPlat
21876431,ios,containPlat
21876431,android,containPlat
2739927,CE,containPlat
2739927,win,containPlat
2739927,Unix,containPlat
10604254,Android,containPlat
10604254,CE,containPlat
10604254,android,containPlat
10604272,ios,containPlat
7196405,iOS,containPlat
7196405,CE,containPlat
7196405,win,containPlat
16109309,iOS,containPlat
16109309,ios,containPlat
16109309,Android,containPlat
16109309,win,containPlat
16109309,android,containPlat
28954377,Linux,containPlat
28954377,linux,containPlat
28954377,Android,containPlat
28954377,android,containPlat
28954377,CE,containPlat
34721548,Android,containPlat
34721548,CE,containPlat
34721548,android,containPlat
904978,android,containPlat
4837138,Linux,containPlat
4837138,Mac OS X,containPlat
4837138,win32,containPlat
4837138,linux,containPlat
4837138,macOS,containPlat
4837138,mac,containPlat
4837138,windows,containPlat
4837138,win,containPlat
4837138,Win,containPlat
4837138,OSX,containPlat
4837138,Mac,containPlat
4837138,Ubuntu,containPlat
4837138,Windows,containPlat
4837138,Window,containPlat
4837138,MacOS,containPlat
4837138,OS X,containPlat
4837138,Mac OS,containPlat
14274343,Linux,containPlat
14274343,macOS,containPlat
14274343,mac,containPlat
14274343,windows,containPlat
14274343,win,containPlat
14274343,CentOS,containPlat
14274343,Win,containPlat
14274343,Ubuntu,containPlat
14274343,Windows,containPlat
14274343,Window,containPlat
14274343,CE,containPlat
14274343,Fedora,containPlat
18468655,Android,containPlat
10866491,Android,containPlat
9555780,iOS,containPlat
9555780,CE,containPlat
32886600,OSX,containPlat
32886600,iOS,containPlat
32886600,CE,containPlat
32886600,ios,containPlat
10080085,macOS,containPlat
10080085,mac,containPlat
10080085,Unix,containPlat
10080085,win,containPlat
10080085,Win,containPlat
10080085,ubuntu,containPlat
10080085,Mac,containPlat
10080085,Windows,containPlat
10080085,unix,containPlat
10080085,android,containPlat
10080085,Ubuntu,containPlat
10080085,Window,containPlat
10080085,CE,containPlat
12177243,CE,containPlat
12177243,win,containPlat
9817959,Android,containPlat
9817959,win,containPlat
9817959,Android 2.2,containPlat
9817959,Android 2,containPlat
9817959,android,containPlat
9817959,CE,containPlat
4050797,win,containPlat
4050797,Linux,containPlat
4050797,mac,containPlat
4050797,OS X,containPlat
118639,OSX,containPlat
118639,iOS,containPlat
118639,OS X,containPlat
118639,ios,containPlat
8507255,win,containPlat
16895866,linux,containPlat
16895866,Android,containPlat
16895866,win,containPlat
16895866,JVM,containPlat
16895866,Mac,containPlat
16895866,android,containPlat
16895866,MacOS,containPlat
16895866,CE,containPlat
16895866,OS X,containPlat
13750139,CE,containPlat
13750139,win,containPlat
36818826,Android,containPlat
36818826,CE,containPlat
36818826,win,containPlat
36818826,android,containPlat
5885842,Android,containPlat
5885842,CE,containPlat
5885842,win,containPlat
5885842,iOS,containPlat
35245972,Win,containPlat
35245972,windows,containPlat
35245972,win,containPlat
35245972,Window,containPlat
35245972,Windows,containPlat
3788704,win,containPlat
3788704,iOS,containPlat
3788704,mac,containPlat
3788704,CE,containPlat
13750179,win,containPlat
13750179,Linux,containPlat
13750179,CE,containPlat
18206628,Android,containPlat
18206628,android,containPlat
21352358,Android,containPlat
21352358,CE,containPlat
21352358,android,containPlat
19517357,win,containPlat
118703,win,containPlat
10080187,iOS,containPlat
10080187,CE,containPlat
10080187,win,containPlat
20041668,CE,containPlat
4837320,iOS,containPlat
4837320,CE,containPlat
9818065,Android,containPlat
9818065,android,containPlat
17420257,Android,containPlat
17420257,CE,containPlat
17420257,iOS,containPlat
17420257,android,containPlat
37867492,WIN,containPlat
37867492,Android,containPlat
37867492,CE,containPlat
37867492,android,containPlat
25022446,win,containPlat
16109564,win,containPlat
16109564,android,containPlat
17682437,iOS,containPlat
17682437,Win,containPlat
17682437,win,containPlat
17682437,Window,containPlat
1429519,win,containPlat
17682454,Android,containPlat
17682454,android,containPlat
22138902,win,containPlat
9818141,iOS,containPlat
9818141,CE,containPlat
9818141,win,containPlat
9818141,ios,containPlat
9556001,Android,containPlat
9556001,android,containPlat
9293863,Linux,containPlat
9293863,Win,containPlat
9293863,Mac,containPlat
9293863,Window,containPlat
9293863,Windows,containPlat
905258,win,containPlat
1429564,CE,containPlat
118847,Android,containPlat
118847,CE,containPlat
118847,win,containPlat
118847,android,containPlat
118849,Win,containPlat
118849,Window,containPlat
118849,CE,containPlat
118849,Windows,containPlat
2740299,CE,containPlat
118864,Linux,containPlat
118864,Mac OS X,containPlat
118864,Win,containPlat
118864,win,containPlat
118864,Mac,containPlat
118864,Ubuntu,containPlat
118864,Windows,containPlat
118864,Window,containPlat
118864,OS X,containPlat
118864,Mac OS,containPlat
643169,GNU,containPlat
643169,CE,containPlat
643169,Ubuntu,containPlat
643169,win,containPlat
19517539,Android,containPlat
19517539,android,containPlat
13750371,Android,containPlat
13750371,CE,containPlat
13750371,win,containPlat
13750371,android,containPlat
11128942,mac,containPlat
11128942,Mac OSX,containPlat
11128942,OSX,containPlat
11128942,ubuntu,containPlat
11128942,Mac,containPlat
11128942,Ubuntu,containPlat
11128942,Mac OS,containPlat
5886064,CE,containPlat
14012546,linux,containPlat
10342536,Win,containPlat
10342536,win,containPlat
10342536,Windows 7,containPlat
10342536,Windows,containPlat
10342536,Window,containPlat
10342536,CE,containPlat
118922,Linux,containPlat
118922,Android,containPlat
118922,mac,containPlat
118922,windows,containPlat
118922,win,containPlat
118922,Win,containPlat
118922,GNU,containPlat
118922,Windows,containPlat
118922,Window,containPlat
118922,android,containPlat
25284755,Window,containPlat
25284755,Win,containPlat
25284755,win,containPlat
25284755,Windows,containPlat
118947,Ubuntu,containPlat
118947,win,containPlat
118947,Fedora,containPlat
17944743,win,containPlat
9556153,Window,containPlat
9556153,Win,containPlat
9556153,Mac,containPlat
9556153,Windows,containPlat
31051964,Android,containPlat
31051964,win,containPlat
31051964,android,containPlat
10866882,mac,containPlat
118978,win,containPlat
16896199,Android,containPlat
16896199,CE,containPlat
16896199,android,containPlat
118998,Mac,containPlat
118998,win,containPlat
31051991,Android,containPlat
10342620,CE,containPlat
30789853,ios,containPlat
30789853,android,containPlat
33411295,CE,containPlat
1954015,mac,containPlat
1954015,win,containPlat
5361898,Linux,containPlat
5361898,windows,containPlat
5361898,Win,containPlat
5361898,win,containPlat
5361898,Mac,containPlat
5361898,Windows,containPlat
5361898,Window,containPlat
5361898,CE,containPlat
22401266,Linux,containPlat
22401266,linux,containPlat
22401266,Debian,containPlat
22401266,win,containPlat
22401266,CentOS,containPlat
22401266,ubuntu,containPlat
22401266,Ubuntu,containPlat
22401266,debian,containPlat
22401266,CE,containPlat
3789049,Android,containPlat
3789049,CE,containPlat
3789049,android,containPlat
21614852,iOS,containPlat
5624069,Android,containPlat
5624069,CE,containPlat
5624069,android,containPlat
31052039,Android,containPlat
31052039,CE,containPlat
31052039,win,containPlat
31052039,android,containPlat
20041999,Android,containPlat
20041999,CE,containPlat
20041999,android,containPlat
18469136,Android,containPlat
18469136,win,containPlat
18469136,android,containPlat
7459105,Android,containPlat
7459105,mac,containPlat
7459105,win,containPlat
119080,CE,containPlat
27906346,iOS,containPlat
40489267,win,containPlat
20828472,win,containPlat
119097,Linux,containPlat
119097,ios,containPlat
119097,Android,containPlat
119097,Win,containPlat
119097,win,containPlat
119097,OSX,containPlat
119097,JVM,containPlat
119097,Windows,containPlat
119097,Window,containPlat
119097,CE,containPlat
905528,mac,containPlat
905528,Mac,containPlat
905528,win,containPlat
20566335,Unix,containPlat
20566335,win,containPlat
17420619,win,containPlat
9556309,GNU,containPlat
9556309,mac,containPlat
31838572,Android,containPlat
31838572,android,containPlat
119149,iOS,containPlat
119149,mac,containPlat
24498553,android,containPlat
20042116,Android,containPlat
20042116,CE,containPlat
20042116,android,containPlat
905608,Linux,containPlat
905608,win,containPlat
905608,ios,containPlat
27906444,iOS,containPlat
27906444,CE,containPlat
27906444,ios,containPlat
31052172,Android,containPlat
31052172,CE,containPlat
31052172,android,containPlat
4313490,Win,containPlat
4313490,CE,containPlat
4313490,win,containPlat
4313490,Window,containPlat
1954206,iOS,containPlat
1954206,CE,containPlat
34460062,Android,containPlat
34460062,CE,containPlat
34460062,android,containPlat
18469284,win,containPlat
18469284,unix,containPlat
18993586,Android,containPlat
18993586,win,containPlat
18993586,GNU,containPlat
18993586,android,containPlat
24498636,Android,containPlat
24498636,CE,containPlat
24498636,win,containPlat
24498636,android,containPlat
18731470,Android,containPlat
18731470,Win,containPlat
18731470,mac,containPlat
18731470,Mac,containPlat
18731470,Windows,containPlat
18731470,Window,containPlat
17945040,Android,containPlat
17945040,CE,containPlat
17945040,win,containPlat
17945040,android,containPlat
30265809,Android,containPlat
30265809,android,containPlat
18469333,linux,containPlat
18469333,macOS,containPlat
18469333,windows,containPlat
18469333,mac,containPlat
18469333,win,containPlat
19255766,CE,containPlat
20042232,Win,containPlat
20042232,CE,containPlat
20042232,Window,containPlat
20042232,android,containPlat
10080766,win,containPlat
119299,mac,containPlat
27644439,Android,containPlat
27644439,win,containPlat
27644439,ios,containPlat
27644439,android,containPlat
25023003,iOS,containPlat
25023003,CE,containPlat
25023003,win,containPlat
25023003,ios,containPlat
16634410,ios,containPlat
16634410,linux,containPlat
16634410,windows,containPlat
16634410,Win,containPlat
16634410,win,containPlat
16634410,DOS,containPlat
16634410,Windows,containPlat
16634410,IOS,containPlat
16634410,Window,containPlat
10080815,OSX,containPlat
10080815,iOS,containPlat
4313654,iOS,containPlat
4313654,win,containPlat
13750838,Android,containPlat
13750838,android,containPlat
22139455,win,containPlat
1430096,Linux,containPlat
1430096,mac,containPlat
1430096,Win,containPlat
1430096,win,containPlat
1430096,Mac,containPlat
1430096,Windows,containPlat
1430096,Window,containPlat
14799447,mac,containPlat
14799447,Mac,containPlat
1430106,IE6,containPlat
1430106,ios,containPlat
1430106,windows,containPlat
1430106,mac,containPlat
1430106,win,containPlat
381534,mac,containPlat
381534,Mac,containPlat
11653759,Window,containPlat
11653759,Win,containPlat
11653759,Windows,containPlat
1954435,win,containPlat
16372357,Android,containPlat
16372357,win,containPlat
16372357,android,containPlat
22663838,iOS,containPlat
22663838,CE,containPlat
22663838,android,containPlat
19255976,CE,containPlat
3003061,ios,containPlat
20042424,iOS,containPlat
20042424,CE,containPlat
20042424,OS X,containPlat
1430206,Android,containPlat
1430206,android,containPlat
19518151,Android,containPlat
19518151,android,containPlat
22139591,win,containPlat
22139591,Linux,containPlat
22139591,CE,containPlat
22139591,OSX,containPlat
1430230,GNU,containPlat
1430230,win,containPlat
27906780,Android,containPlat
27906780,win,containPlat
27906780,android,containPlat
15586012,Mac,containPlat
15586012,win,containPlat
1430247,OSX,containPlat
1430247,Mac,containPlat
13751016,win,containPlat
13751016,ios,containPlat
1954536,win,containPlat
19256045,CE,containPlat
119555,Mac OS X,containPlat
119555,win,containPlat
119555,Mac,containPlat
119555,CE,containPlat
119555,Mac OS,containPlat
119555,OS X,containPlat
3265286,Win,containPlat
3265286,Window,containPlat
3265286,CE,containPlat
3265286,Windows,containPlat
24498956,Android,containPlat
10081041,win,containPlat
9818902,OSX,containPlat
9818902,iOS,containPlat
9818902,Mac,containPlat
13488937,Android,containPlat
13488937,android,containPlat
4313916,Android,containPlat
4313916,CE,containPlat
4313916,win,containPlat
4313916,android,containPlat
3527485,Unix,containPlat
13751102,CE,containPlat
4051779,mac,containPlat
4051779,Mac,containPlat
4051779,win,containPlat
24499015,Mac,containPlat
24499015,win,containPlat
8246088,mac,containPlat
8246088,win,containPlat
119625,Android,containPlat
119625,win,containPlat
119625,GNU,containPlat
119625,android,containPlat
119625,CE,containPlat
3003213,CE,containPlat
20829003,mac,containPlat
20829003,ubuntu,containPlat
20829003,win,containPlat
19256153,CE,containPlat
27644777,OSX,containPlat
3003258,CE,containPlat
3003258,win,containPlat
13751169,CE,containPlat
13489032,win,containPlat
13489032,mac,containPlat
13489032,Mac,containPlat
13489032,CE,containPlat
22139794,Android,containPlat
22139794,android,containPlat
16110482,Android,containPlat
16110482,win,containPlat
16110482,Android 2.2,containPlat
16110482,Android 2,containPlat
16110482,android,containPlat
27906968,CE,containPlat
25023387,Linux,containPlat
25023387,Win,containPlat
25023387,Windows,containPlat
25023387,Window,containPlat
25023387,android,containPlat
25023387,CE,containPlat
18469788,Ubuntu,containPlat
18469788,CentOS,containPlat
23450525,Android,containPlat
23450525,android,containPlat
119718,CE,containPlat
119718,win,containPlat
23450573,Android,containPlat
26334160,Android,containPlat
10081233,iOS,containPlat
10081233,CE,containPlat
10081233,win,containPlat
27907028,win,containPlat
11129821,Android,containPlat
11129821,CE,containPlat
11129821,win,containPlat
11129821,android,containPlat
16110564,Android,containPlat
16110564,android,containPlat
119787,CE,containPlat
119787,win,containPlat
5886962,Android,containPlat
14537724,CE,containPlat
14537724,win,containPlat
1430531,Android,containPlat
1430531,android,containPlat
20829199,CE,containPlat
20829199,ios,containPlat
2479122,Win,containPlat
2479122,win,containPlat
21353494,Android,containPlat
21353494,android,containPlat
25809944,win,containPlat
25809944,mac,containPlat
25809944,Mac,containPlat
25809944,CE,containPlat
10081312,Linux,containPlat
10081312,Win,containPlat
10081312,win,containPlat
10081312,GNU,containPlat
10081312,unix,containPlat
10081312,Windows,containPlat
10081312,GNU/Linux,containPlat
10081312,Window,containPlat
10081312,win32,containPlat
6935597,win,containPlat
3265582,Win,containPlat
3265582,win,containPlat
119870,win,containPlat
30266435,mac,containPlat
30266435,win,containPlat
7197777,Linux,containPlat
7197777,Debian,containPlat
7197777,Unix,containPlat
7197777,win,containPlat
7197777,GNU,containPlat
7197777,Ubuntu,containPlat
7197777,unix,containPlat
30004307,Android,containPlat
30004307,android,containPlat
5624927,win,containPlat
30790754,Android,containPlat
30790754,CE,containPlat
18469988,debian,containPlat
13751401,win,containPlat
13751401,Linux,containPlat
13751401,mac,containPlat
3265642,win,containPlat
13751403,Android,containPlat
13751403,CE,containPlat
13751403,android,containPlat
119941,Android,containPlat
119941,CE,containPlat
119941,android,containPlat
1954963,iOS,containPlat
26072212,CE,containPlat
5362838,iOS,containPlat
5362838,Mac OSX,containPlat
5362838,win,containPlat
5362838,OSX,containPlat
5362838,Mac,containPlat
5362838,CE,containPlat
5362838,Mac OS,containPlat
20305046,mac,containPlat
20305046,win,containPlat
119967,CE,containPlat
119977,Win,containPlat
119977,CE,containPlat
119977,win,containPlat
119977,Window,containPlat
5625003,mac,containPlat
4052141,win,containPlat
17421489,Linux,containPlat
17421489,ios,containPlat
17421489,mac,containPlat
17421489,Win,containPlat
17421489,Mac,containPlat
17421489,Windows,containPlat
17421489,Window,containPlat
4052154,win,containPlat
119996,Mac OS,containPlat
119996,OS X,containPlat
119996,Mac,containPlat
119996,Mac OS X,containPlat
17421504,iOS,containPlat
17421504,Android,containPlat
17421504,win,containPlat
17421504,android,containPlat
17421504,CE,containPlat
10867908,mac,containPlat
10867908,win,containPlat
4314311,CE,containPlat
31315144,iOS,containPlat
31315144,Mac OS X,containPlat
31315144,ios,containPlat
31315144,win,containPlat
31315144,Mac,containPlat
31315144,OS X,containPlat
31315144,Mac OS,containPlat
31053003,Android,containPlat
31053003,win,containPlat
31053003,android,containPlat
11654350,Linux,containPlat
11654350,macOS,containPlat
11654350,Win,containPlat
11654350,mac,containPlat
11654350,Windows,containPlat
11654350,Window,containPlat
22402258,CE,containPlat
22402258,Mac,containPlat
22402258,OS X,containPlat
6149332,iOS,containPlat
6149332,Mac OS X,containPlat
6149332,ios,containPlat
6149332,mac,containPlat
6149332,win,containPlat
6149332,Mac,containPlat
6149332,OS X,containPlat
6149332,Mac OS,containPlat
6149332,CE,containPlat
5362906,GNU,containPlat
24499419,CE,containPlat
24499419,android,containPlat
382181,UNIX,containPlat
382181,DOS,containPlat
382181,win,containPlat
42849517,Android,containPlat
4052207,win,containPlat
120051,win,containPlat
25810167,win,containPlat
5362935,win,containPlat
34460921,Linux,containPlat
34460921,Mac OS X,containPlat
34460921,win,containPlat
34460921,CentOS,containPlat
34460921,Mac,containPlat
34460921,Ubuntu,containPlat
34460921,OS X,containPlat
34460921,Mac OS,containPlat
34460921,CE,containPlat
9295099,CE,containPlat
26334469,ubuntu,containPlat
30790939,Android,containPlat
30790939,CE,containPlat
30790939,Mac,containPlat
8770862,android,containPlat
24499507,Android,containPlat
24499507,CE,containPlat
24499507,win,containPlat
24499507,android,containPlat
41801015,Android,containPlat
41801015,CE,containPlat
41801015,android,containPlat
31839546,iOS,containPlat
31839546,ios,containPlat
31839546,Android,containPlat
31839546,Win,containPlat
31839546,Mac,containPlat
31839546,Windows,containPlat
31839546,Window,containPlat
31839546,android,containPlat
31839546,CE,containPlat
12965183,CE,containPlat
32363847,CE,containPlat
32363847,win,containPlat
32363847,android,containPlat
