NodeA,id,Type
3825566,3388388,mention
725352,3388388,mention
725352,3388388,mention
725352,3388388,mention
725352,3388388,mention
725352,3388388,mention
725352,3388388,mention
3873455,3388388,mention
3873455,3388388,mention
3873455,3388388,mention
738430,3388388,mention
214696,3388388,mention
7306958,3388388,mention
3904142,3388388,mention
21469537,3388388,mention
10463544,3388388,mention
11776377,3388388,mention
19414401,8847624,mention
22305886,8847624,mention
44076375,8847624,mention
21288827,8847624,mention
22664804,8847624,mention
6677773,8847624,mention
6677773,8847624,mention
8269777,8847624,mention
19838892,8847624,mention
17495938,8847624,mention
19414401,20458730,mention
22305886,20458730,mention
22664804,20458730,mention
15756,5671,mention
443856,5671,mention
11287987,9670713,mention
14433720,34706986,mention
14433720,34706986,mention
14433720,34706986,mention
14433720,34706986,mention
20991133,34706986,mention
20991133,34706986,mention
20991133,34706986,mention
20991133,34706986,mention
39176502,34706986,mention
39176502,34706986,mention
31184307,34706986,mention
30162362,31033739,mention
33965877,31033739,mention
10239432,10239756,mention
10239432,10239756,mention
10239432,10239756,mention
15939,14120641,mention
15939,14120641,mention
28451744,14120641,mention
28451744,14120641,mention
15939,14174535,mention
28451744,14174535,mention
15939,3091,mention
3587587,3091,mention
3587587,3091,mention
15939,21817153,mention
1429564,21817153,mention
15939,60130,mention
15295594,60130,mention
39714946,60130,mention
14059461,60130,mention
15125080,60130,mention
15958,3418813,mention
3712613,3418813,mention
3712613,3418813,mention
3712613,3418813,mention
32306096,3418813,mention
32306096,3418813,mention
31528668,3418813,mention
31528668,3418813,mention
24190618,3418813,mention
24190618,3418813,mention
24457449,3418813,mention
24457449,3418813,mention
24457530,3418813,mention
24457530,3418813,mention
24457543,3418813,mention
24457543,3418813,mention
24311765,3418813,mention
24311765,3418813,mention
32499019,3418813,mention
15958,4316856,mention
32499019,4316856,mention
16793197,15898862,mention
16793197,15898862,mention
16793197,13405646,mention
15295594,13405646,mention
38551161,10527161,mention
16036110,10527161,mention
16036110,10527161,mention
33602809,10527161,mention
31509625,10527161,mention
31509625,10527161,mention
15256862,10527161,mention
16585436,10527161,mention
17682454,10527161,mention
17682454,10527161,mention
26613484,10527161,mention
15880740,10527161,mention
17982063,10527161,mention
37651625,10527161,mention
21667401,10527161,mention
37921248,10527161,mention
10425716,10527161,mention
21962938,10527161,mention
41643412,10527161,mention
18314116,10527161,mention
37977227,10527161,mention
14126633,10527161,mention
17540431,10527161,mention
11256667,10527161,mention
11256667,10527161,mention
25181846,2260970,mention
27284,2260970,mention
4485619,2260970,mention
3967202,2260970,mention
2663431,2260970,mention
2663431,2260970,mention
1877118,2260970,mention
43282,2260970,mention
16298439,2260970,mention
6362586,2260970,mention
76105,2260970,mention
3222459,2260970,mention
3222459,2260970,mention
28149192,2260970,mention
18193042,2260970,mention
18193042,2260970,mention
18193042,2260970,mention
14543207,2260970,mention
15074943,2260970,mention
16912326,2260970,mention
5905845,2260970,mention
2260170,2260970,mention
168761,2260970,mention
1500809,2260970,mention
7808399,2260970,mention
6796493,2260970,mention
3929159,2260970,mention
9715445,6749453,mention
17339834,6749453,mention
10358052,6749453,mention
9715445,8147158,mention
10239756,10239432,mention
16166,41390,mention
21984016,41390,mention
16173,173858,mention
16173,173858,mention
27641863,173858,mention
27641863,173858,mention
20652386,173858,mention
20652386,173858,mention
20652386,173858,mention
20652386,173858,mention
17317680,85399,mention
18358,85399,mention
39721,85399,mention
6045490,10271496,mention
11550529,5124248,mention
16203,365193,mention
24922401,365193,mention
7110124,365193,mention
7110124,365193,mention
7110124,365193,mention
7110124,365193,mention
24419576,365193,mention
8955649,365193,mention
8955649,365193,mention
13679122,365193,mention
13679122,365193,mention
13679122,365193,mention
13679122,365193,mention
13679122,365193,mention
13679122,365193,mention
13679122,365193,mention
13679122,365193,mention
13679122,365193,mention
13679122,365193,mention
1897938,365193,mention
8724595,365193,mention
1393572,365193,mention
8216007,365193,mention
8216007,365193,mention
11118571,365193,mention
7264810,365193,mention
7264810,365193,mention
7264810,365193,mention
27712769,365193,mention
4651449,365193,mention
7273793,365193,mention
13573750,365193,mention
9668830,365193,mention
15482703,15430259,mention
8006019,15430259,mention
15430116,15430259,mention
18366295,3928911,mention
6097065,3928911,mention
17423795,3928911,mention
10634037,3928911,mention
11689688,3928911,mention
25347678,3928911,mention
11194862,3928911,mention
20725601,8573359,mention
20725601,8573359,mention
10277775,8573359,mention
12917460,8573359,mention
22636400,8573359,mention
22636400,8573359,mention
13748795,8573359,mention
26343216,8573359,mention
13498781,8573359,mention
11178716,8573359,mention
28488754,8573359,mention
28488754,8573359,mention
10221492,8573359,mention
20725601,15076175,mention
20725601,15076175,mention
38000833,15076175,mention
38000833,15076175,mention
38000833,15076175,mention
38000833,15076175,mention
16236,62137,mention
1617456,62137,mention
16236,30324,mention
10787662,30324,mention
1617456,30324,mention
8802823,30324,mention
19152858,15129449,mention
30862330,15129449,mention
20201434,516195,mention
20201434,516195,mention
5283846,516195,mention
44473,516195,mention
44473,516195,mention
1890295,516195,mention
7182755,516195,mention
19003905,516195,mention
19003905,516195,mention
3814375,516195,mention
3814375,516195,mention
3814375,516195,mention
18257173,516195,mention
16356,254903,mention
16383,16184,mention
37361,16184,mention
37361,16184,mention
32522248,28540548,mention
32522248,28540548,mention
32522248,28540548,mention
32522248,28540548,mention
31510560,28540548,mention
31510560,28540548,mention
31510560,28540548,mention
31510560,28540548,mention
30298506,28540548,mention
30298506,28540548,mention
30298506,28540548,mention
42920043,28540548,mention
42920043,28540548,mention
42920043,28540548,mention
42920043,28540548,mention
31141890,28540548,mention
31141890,28540548,mention
31141890,28540548,mention
32522248,27994579,mention
31510560,27994579,mention
30517049,27994579,mention
30298506,27994579,mention
42920043,27994579,mention
31141890,27994579,mention
28540548,27994579,mention
1589268,9658,mention
1589268,9658,mention
1589268,9658,mention
1589268,9658,mention
21197819,9658,mention
21197819,9658,mention
21197819,9658,mention
21197819,9658,mention
16419,455653,mention
16442,3201792,mention
15295594,3201792,mention
19634548,3201792,mention
8896050,3201792,mention
16442,197123,mention
16448,36253906,mention
13820849,36253906,mention
7880769,5760863,mention
9715778,182243,mention
29930639,182243,mention
30463875,182243,mention
20826986,182243,mention
30301008,182243,mention
23549173,182243,mention
21728191,182243,mention
9715778,5081276,mention
8843091,5081276,mention
16462,55411,mention
24397,55411,mention
3081764,55411,mention
16463,1405105,mention
38666,1405105,mention
4303414,1405105,mention
6448081,1405105,mention
6448081,1405105,mention
6710447,1405105,mention
30898814,1405105,mention
7061189,1405105,mention
16463,343870,mention
6570108,3961217,mention
8405131,4748570,mention
16528,36264,mention
22074901,36264,mention
22181402,36264,mention
14154997,36264,mention
16528,11716787,mention
22181402,11716787,mention
16537,7845,mention
16537,12746126,mention
16537,7845,mention
16537,12746126,mention
16537,7845,mention
16537,12746126,mention
22045051,7845,mention
22045051,12746126,mention
19446025,7845,mention
19446025,12746126,mention
10016971,7845,mention
10016971,12746126,mention
2696671,7845,mention
2696671,12746126,mention
6110950,7845,mention
6110950,12746126,mention
7690309,7845,mention
7690309,12746126,mention
15295594,7845,mention
15295594,12746126,mention
25288734,7845,mention
25288734,12746126,mention
11680394,7845,mention
11680394,12746126,mention
12750365,7845,mention
12750365,12746126,mention
12750365,7845,mention
12750365,12746126,mention
12750365,7845,mention
12750365,12746126,mention
8043574,7845,mention
8043574,12746126,mention
493369,7845,mention
493369,12746126,mention
16539,1565,mention
15295594,1565,mention
3075805,1565,mention
4917826,1565,mention
4917826,1565,mention
16562,10125596,mention
16562,10125596,mention
16562,10125596,mention
1589427,32201,mention
1589427,32201,mention
1589427,113312,mention
7094481,2257240,mention
24867,2257240,mention
3966829,2257240,mention
6123374,2257240,mention
21901529,2257240,mention
21901529,2257240,mention
21901529,2257240,mention
21901529,2257240,mention
12230751,2257240,mention
17527603,2257240,mention
7094481,34657,mention
132986,34657,mention
7094481,12500376,mention
35957528,12500376,mention
14472904,12500376,mention
16070833,12500376,mention
89278,12500376,mention
27137046,12500376,mention
26627611,12500376,mention
7094481,9188282,mention
1858582,9188282,mention
37321256,9188282,mention
21338228,9188282,mention
21338228,9188282,mention
16793817,9735251,mention
16607,4399108,mention
16607,4399108,mention
16607,4399108,mention
16607,4399108,mention
16607,4399108,mention
3438302,4399108,mention
3438302,4399108,mention
3438302,4399108,mention
2750411,4399108,mention
10634037,4399108,mention
13529060,4399108,mention
18576958,4399108,mention
16618,25384,mention
21892,25384,mention
4390399,25384,mention
16618,23635,mention
16618,8168,mention
15295594,8168,mention
16618,133387,mention
16618,7309,mention
9715954,5372672,mention
10634037,5372672,mention
31622626,5372672,mention
4369063,5372672,mention
26231032,34201361,mention
26231032,34201361,mention
26231032,34201361,mention
26231032,34201361,mention
30066420,34201361,mention
16656,10382427,mention
16656,10382427,mention
30964905,10382427,mention
10784470,10382427,mention
9509377,10382427,mention
2172710,10382427,mention
29477671,10382427,mention
17470326,10382427,mention
40911122,41240050,mention
40911122,41240050,mention
35229977,41240050,mention
35229977,41240050,mention
16793891,11799440,mention
16793891,6233597,mention
6059307,6233597,mention
6059307,6233597,mention
35683015,6233597,mention
35683015,6233597,mention
35683015,6233597,mention
35683015,6233597,mention
35683015,6233597,mention
35683015,6233597,mention
559813,6233597,mention
559813,6233597,mention
559813,6233597,mention
559813,6233597,mention
13606101,6233597,mention
13606101,6233597,mention
13606101,6233597,mention
13606101,6233597,mention
13606101,6233597,mention
13606101,6233597,mention
13606101,6233597,mention
13606101,6233597,mention
16727,34774,mention
16727,34774,mention
39808,34774,mention
10073440,34774,mention
10073440,34774,mention
16727,39808,mention
10073440,39808,mention
16753,4660,mention
16753,4660,mention
16753,4660,mention
12337569,11846651,mention
2376116,38850,mention
12695494,38850,mention
9191872,7918578,mention
16836,28000,mention
30711808,28000,mention
16836,5575,mention
16863,20786,mention
16863,20786,mention
16885,45292,mention
10764791,133267,mention
3708578,133267,mention
8973687,133267,mention
11750990,133267,mention
10764791,3708578,mention
133267,3708578,mention
133267,3708578,mention
2254701,3708578,mention
11750990,3708578,mention
7297388,3708578,mention
42191696,3708578,mention
16922,3105283,mention
35406365,23427194,mention
26072212,23427194,mention
15589097,23427194,mention
35406365,35017569,mention
35406365,35017569,mention
15589097,35017569,mention
15589097,35017569,mention
15589097,35017569,mention
15589097,35017569,mention
15589097,35017569,mention
15589097,35017569,mention
35014873,35017569,mention
18006157,35017569,mention
24307392,35017569,mention
27727160,35017569,mention
35406365,17763627,mention
35406365,37854188,mention
27395581,37854188,mention
36591453,37854188,mention
18006157,37854188,mention
541266,18045,mention
24173206,18045,mention
4010434,18045,mention
35794439,18045,mention
4158957,18045,mention
541266,17277,mention
39088,17277,mention
19841571,17277,mention
541266,33493,mention
14882926,33493,mention
7297388,33493,mention
16980,33085260,mention
16980,3318739,mention
16980,3318739,mention
21329986,3318739,mention
21329986,3318739,mention
16980,58611,mention
21329986,58611,mention
7357045,2252771,mention
7357045,2252771,mention
4780795,2252771,mention
9533580,2252771,mention
9533580,2252771,mention
6502204,2252771,mention
15483521,4303414,mention
15483521,4303414,mention
5279116,4303414,mention
5279116,4303414,mention
38666,4303414,mention
41331,4303414,mention
1882735,4303414,mention
12191813,4303414,mention
21642499,4303414,mention
9327131,4303414,mention
9327131,4303414,mention
9327131,4303414,mention
6448081,4303414,mention
6448081,4303414,mention
6448081,4303414,mention
6710447,4303414,mention
7061189,4303414,mention
15483521,3447315,mention
22047995,3447315,mention
1882735,3447315,mention
136742,3447315,mention
15483521,2981953,mention
1882735,2981953,mention
4303414,2981953,mention
6710447,2981953,mention
180496,2981953,mention
30898814,2981953,mention
15483521,10998645,mention
22049780,10998645,mention
12617063,10998645,mention
17084517,10998645,mention
13153910,10998645,mention
15776336,10998645,mention
15519100,10998645,mention
28905596,10998645,mention
5050591,10998645,mention
21042420,10998645,mention
10042485,10998645,mention
8776683,10998645,mention
21359607,10998645,mention
10088234,10998645,mention
18744226,10998645,mention
18744226,10998645,mention
27402080,10998645,mention
15090631,10998645,mention
3602346,10998645,mention
10170583,10998645,mention
15483521,293827,mention
10578367,293827,mention
5365132,293827,mention
5784254,2990667,mention
28488738,2990667,mention
28488738,2990667,mention
28488738,2990667,mention
28488738,2990667,mention
3619431,2990667,mention
4448441,2990667,mention
4448441,2990667,mention
6832863,9636546,mention
13077542,9636546,mention
13077542,9636546,mention
18629348,16388754,mention
17131,76972,mention
17131,349037,mention
28066541,4470083,mention
45017,4470083,mention
8825233,4470083,mention
28066597,13509074,mention
2996429,13509074,mention
28066597,28066513,mention
28066597,3480250,mention
2996429,28066513,mention
2996429,3480250,mention
32720223,28066513,mention
32720223,3480250,mention
28066597,28066541,mention
2996429,28066541,mention
2638667,16332180,mention
2638667,782987,mention
19249481,16332180,mention
19249481,782987,mention
17270,223201,mention
2900858,118106,mention
2900858,86701,mention
31212412,21025240,mention
31212412,19907507,mention
31212412,15038995,mention
21250941,19672667,mention
17301,4986,mention
17610,4986,mention
3213902,4986,mention
90466,4986,mention
90466,4986,mention
15295594,4986,mention
5133900,4986,mention
14095184,4986,mention
6508904,4986,mention
253781,4986,mention
17318,37333079,mention
17318,37333079,mention
17318,37333079,mention
17318,37333079,mention
17318,37333079,mention
17318,37333079,mention
17318,37333079,mention
17318,37333079,mention
17318,37333079,mention
17318,37333079,mention
12338118,4055917,mention
24148712,4055917,mention
24148712,4055917,mention
24148712,4055917,mention
31516169,4055917,mention
31516198,4055917,mention
31021317,4055917,mention
14508001,4055917,mention
29218888,4055917,mention
12186080,4055917,mention
39979235,4055917,mention
5422177,4055917,mention
8590383,4055917,mention
13591803,4055917,mention
30114052,4055917,mention
28041431,4055917,mention
24111707,4055917,mention
17352,2236,mention
35400,2236,mention
4518985,2236,mention
87627,2236,mention
9021672,2236,mention
1684220,2236,mention
1684220,2236,mention
1684220,2236,mention
1684220,2236,mention
148268,2236,mention
25183188,3239,mention
35473,3239,mention
10309419,3239,mention
25183188,9384,mention
1386731,9384,mention
24272262,9384,mention
16410824,9384,mention
12338142,21250122,mention
1852391,3991364,mention
1852391,3991364,mention
17404,9434565,mention
17404,53479,mention
2750407,53479,mention
17404,2750407,mention
8406043,6215151,mention
10241071,5063930,mention
29236346,5063930,mention
30164069,7293908,mention
20239981,7293908,mention
14812688,7293908,mention
41436268,17753126,mention
38041178,17753126,mention
38041178,17753126,mention
38041178,17753126,mention
38041178,17753126,mention
38041178,17753126,mention
38041178,17753126,mention
38041178,17753126,mention
38041178,17753126,mention
38041178,17753126,mention
38041178,17753126,mention
38041178,17753126,mention
38041178,17753126,mention
25202108,17753126,mention
22056659,17753126,mention
25212426,17753126,mention
29179271,17753126,mention
29179271,17753126,mention
31022377,17753126,mention
14516898,17753126,mention
22914932,17753126,mention
23967609,17753126,mention
29218888,17753126,mention
19786663,17753126,mention
31323457,17753126,mention
31323457,17753126,mention
31323457,17753126,mention
31323457,17753126,mention
31323457,17753126,mention
31323457,17753126,mention
31323457,17753126,mention
31323457,17753126,mention
31323457,17753126,mention
31323457,17753126,mention
31323457,17753126,mention
31323457,17753126,mention
30550640,17753126,mention
30550640,17753126,mention
33959061,17753126,mention
28718014,17753126,mention
36583317,17753126,mention
30554797,17753126,mention
25338080,17753126,mention
21946698,17753126,mention
21946698,17753126,mention
21946698,17753126,mention
21946698,17753126,mention
21946698,17753126,mention
21946698,17753126,mention
21946698,17753126,mention
21946698,17753126,mention
21946698,17753126,mention
21946698,17753126,mention
21946698,17753126,mention
21946698,17753126,mention
30114052,17753126,mention
20162225,17753126,mention
20162225,17753126,mention
20162225,17753126,mention
20162225,17753126,mention
20162225,17753126,mention
20162225,17753126,mention
20162225,17753126,mention
20162225,17753126,mention
20162225,17753126,mention
20162225,17753126,mention
20162225,17753126,mention
20162225,17753126,mention
30396380,17753126,mention
30396380,17753126,mention
26728903,17753126,mention
26728903,17753126,mention
28041431,17753126,mention
41436268,34754970,mention
37774146,34754970,mention
37774146,34754970,mention
37774146,34754970,mention
42255407,34754970,mention
43050535,34754970,mention
24490037,34754970,mention
41436268,33584352,mention
33849179,33584352,mention
33849179,33584352,mention
33849179,33584352,mention
36487377,33584352,mention
33657343,33584352,mention
34453518,33584352,mention
9839533,33584352,mention
42936936,33584352,mention
37958682,33584352,mention
37958682,33584352,mention
37958682,33584352,mention
37958682,33584352,mention
40327250,33584352,mention
40327250,33584352,mention
35103196,33584352,mention
41436268,15091968,mention
19786663,15091968,mention
41436268,25985095,mention
29477671,25985095,mention
41436268,15196495,mention
18406572,15196495,mention
31823681,15196495,mention
36600684,15196495,mention
15637163,15196495,mention
41111928,15196495,mention
41436268,17770132,mention
21259593,17770132,mention
21259593,17770132,mention
19690842,17770132,mention
10022315,17770132,mention
20266327,17770132,mention
20266327,17770132,mention
43865990,17770132,mention
43865990,17770132,mention
10577798,17770132,mention
10577798,17770132,mention
29006763,17770132,mention
22214361,17770132,mention
22223138,17770132,mention
42671267,17770132,mention
19093359,17770132,mention
27252533,17770132,mention
41436268,29935495,mention
17519,38351,mention
10512714,38351,mention
202571,38351,mention
2837729,38351,mention
19416181,3722347,mention
27856750,3722347,mention
6443887,3722347,mention
19416181,13427853,mention
43796686,13427853,mention
9740821,13427853,mention
3722273,13427853,mention
3722347,13427853,mention
3722347,13427853,mention
20698217,13427853,mention
20180127,13427853,mention
24921271,24911765,mention
24921271,24911765,mention
24921271,24911765,mention
24921271,24911765,mention
24921351,24911765,mention
24921351,24911765,mention
24921351,24911765,mention
24921351,24911765,mention
17609,2339381,mention
4474062,3144,mention
4474062,22105536,mention
15241700,3144,mention
15241700,22105536,mention
15241700,3144,mention
15241700,22105536,mention
3981860,3144,mention
3981860,22105536,mention
7507725,3144,mention
7507725,22105536,mention
7507725,3144,mention
7507725,22105536,mention
3122752,3144,mention
3122752,22105536,mention
3122752,3144,mention
3122752,22105536,mention
3122752,3144,mention
3122752,22105536,mention
4474062,18257960,mention
10080085,18257960,mention
10080085,18257960,mention
30796082,18257960,mention
10113083,18257960,mention
10113083,18257960,mention
10113083,18257960,mention
10113083,18257960,mention
10113083,18257960,mention
10113083,18257960,mention
7507725,18257960,mention
7507725,18257960,mention
17620,4761503,mention
8100221,4761503,mention
11027694,7359404,mention
27567805,7359404,mention
4577203,7359404,mention
7026718,7359404,mention
17710,675,mention
22042349,675,mention
24177305,675,mention
905528,675,mention
5647081,675,mention
5647081,675,mention
15649443,675,mention
17726,1856838,mention
17736,11457912,mention
17736,11457912,mention
17742,58565,mention
17742,22184029,mention
32533130,58565,mention
32533130,22184029,mention
22055075,58565,mention
22055075,22184029,mention
14194063,58565,mention
14194063,22184029,mention
68237,58565,mention
68237,22184029,mention
869661,58565,mention
869661,22184029,mention
6117620,58565,mention
6117620,22184029,mention
6117620,58565,mention
6117620,22184029,mention
1420279,58565,mention
1420279,22184029,mention
22140604,58565,mention
22140604,22184029,mention
22140604,58565,mention
22140604,22184029,mention
22140604,58565,mention
22140604,22184029,mention
20836546,58565,mention
20836546,22184029,mention
20836546,58565,mention
20836546,22184029,mention
27392789,58565,mention
27392789,22184029,mention
19266994,58565,mention
19266994,22184029,mention
31851234,58565,mention
31851234,22184029,mention
12977004,58565,mention
12977004,22184029,mention
3545252,58565,mention
3545252,22184029,mention
10104856,58565,mention
10104856,22184029,mention
12734942,58565,mention
12734942,22184029,mention
3575457,58565,mention
3575457,22184029,mention
27176378,58565,mention
27176378,22184029,mention
31910173,58565,mention
31910173,22184029,mention
11727010,58565,mention
11727010,22184029,mention
18022682,58565,mention
18022682,22184029,mention
30393323,58565,mention
30393323,22184029,mention
30393323,58565,mention
30393323,22184029,mention
18865413,58565,mention
18865413,22184029,mention
17802,22057125,mention
41436571,22103935,mention
22068348,22103935,mention
22068348,22103935,mention
43494592,22103935,mention
10765724,20931597,mention
10765724,20931597,mention
32940523,20931597,mention
40388014,28034054,mention
40738506,28034054,mention
40388014,19010386,mention
21521406,19010386,mention
21531483,19010386,mention
32872374,19010386,mention
40738506,19010386,mention
13744266,19010386,mention
13744266,19010386,mention
33165548,19010386,mention
42893429,19010386,mention
29297429,19010386,mention
28034054,19010386,mention
23610821,9438436,mention
1082126,9438436,mention
28428671,9438436,mention
21103888,9438436,mention
27409329,9438436,mention
28488736,9438436,mention
8117762,9438436,mention
280038,36637,mention
92448,36637,mention
5647081,36637,mention
497639,36637,mention
497639,36637,mention
1328621,1413661,mention
10765848,1879776,mention
34392272,1879776,mention
15599304,1879776,mention
15599304,1879776,mention
21898406,1879776,mention
17976,101929,mention
17976,3103384,mention
30012,3103384,mention
187266,3103384,mention
7055286,3103384,mention
17976,22753824,mention
20465257,200310,mention
11410305,200310,mention
20677372,200310,mention
15222386,10435922,mention
16866430,10435922,mention
13348284,10435922,mention
2901621,2412714,mention
2901621,2412714,mention
20939,2412714,mention
20939,2412714,mention
29822,2412714,mention
29822,2412714,mention
2901621,5064429,mention
5022279,5064429,mention
28451796,5064429,mention
18081,100,mention
6834626,100,mention
4231506,100,mention
2743795,100,mention
8033410,100,mention
4898863,100,mention
2566754,100,mention
36193966,32692926,mention
8144561,7293512,mention
10563970,7293512,mention
9783463,7293512,mention
1416338,7293512,mention
6928901,7293512,mention
143463,7293512,mention
19605828,7293512,mention
5203308,7293512,mention
8144561,7593397,mention
7593364,7593397,mention
8144561,96553,mention
8144561,96553,mention
8144561,96553,mention
8144561,96553,mention
15338896,96553,mention
21251798,21095166,mention
21251798,21095166,mention
37245977,21095166,mention
29170356,21095166,mention
29170356,21095166,mention
21137123,21095166,mention
21137123,21095166,mention
21137123,21095166,mention
21137123,21095166,mention
21137123,21095166,mention
9392518,21095166,mention
32261850,30281163,mention
30925837,30281163,mention
28854018,9768131,mention
6833949,1560365,mention
6833949,1560365,mention
6833949,1560365,mention
6833949,3815119,mention
17057591,11324886,mention
3961743,11324886,mention
17057591,12120153,mention
17057591,30397300,mention
17057591,18378415,mention
12580286,18378415,mention
13649727,15824029,mention
4212544,35799,mention
18263,173860,mention
27281253,26469279,mention
27545218,26469279,mention
13649765,8125526,mention
8110799,8125526,mention
13649765,8776683,mention
8110799,8776683,mention
280438,10457,mention
1959267,10457,mention
17985632,10457,mention
7358326,2717829,mention
7358326,2717829,mention
7358326,2717829,mention
21593,2717829,mention
6861793,2717829,mention
6861793,2717829,mention
22081924,2717829,mention
5331893,2717829,mention
5331893,2717829,mention
5331893,2717829,mention
20891220,2717829,mention
20891220,2717829,mention
20891220,2717829,mention
20891220,2717829,mention
4378693,2717829,mention
31137503,2717829,mention
15192900,2717829,mention
24135554,2705342,mention
8997695,2705342,mention
18337,228954,mention
18338,59159,mention
22174745,59159,mention
3164065,3175182,mention
3086437,3175182,mention
6571945,1620239,mention
6571945,1583460,mention
11290547,4090,mention
11290547,38259,mention
18358,34772,mention
39721,34772,mention
18358,9894598,mention
4174622,9894598,mention
18358,14683067,mention
18358,22535743,mention
30075652,14683067,mention
30075652,22535743,mention
26671788,14683067,mention
26671788,22535743,mention
18358,10972,mention
39721,10972,mention
57101,10972,mention
57101,10972,mention
215235,10972,mention
521525,10972,mention
18358,6069,mention
9894598,6069,mention
1591231,1416473,mention
13398526,1416473,mention
24173206,1416473,mention
24173206,1416473,mention
24173206,1416473,mention
5645594,1416473,mention
12468348,1416473,mention
4374260,1416473,mention
4650858,1416473,mention
6225284,1416473,mention
7026570,1416473,mention
7026570,1416473,mention
3626420,1416473,mention
13630442,1416473,mention
18378,6419,mention
212474,6419,mention
18378,235,mention
15295594,235,mention
212474,235,mention
18378,31628,mention
18378,7564,mention
23650,7564,mention
23650,7564,mention
2412097,7564,mention
1908084,7564,mention
2377678,13778,mention
2377678,13778,mention
2377678,13778,mention
5030095,13778,mention
7427617,13778,mention
7427617,13778,mention
20339458,13778,mention
233766,13778,mention
280535,14286406,mention
280535,14286406,mention
19411,14286406,mention
15505995,14286406,mention
40530,14286406,mention
15295594,14286406,mention
20807167,14286406,mention
15062495,14286406,mention
15062495,14286406,mention
15062495,14286406,mention
26441268,14286406,mention
25399942,14286406,mention
280535,30272024,mention
40926867,30272024,mention
27601818,30272024,mention
6900230,30272024,mention
36798817,30272024,mention
36798817,30272024,mention
30266435,30272024,mention
34492408,30272024,mention
13125592,10732594,mention
13125592,8052918,mention
18419,2373563,mention
30964905,2373563,mention
4212725,59839,mention
10766377,32173699,mention
32566130,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
39155074,32173699,mention
24307392,32173699,mention
34585769,32173699,mention
10766377,10279721,mention
39154815,10279721,mention
39154815,10279721,mention
39154815,10279721,mention
39154815,10279721,mention
39154815,10279721,mention
39154815,10279721,mention
39154815,10279721,mention
39154815,10279721,mention
39154815,10279721,mention
39154815,10279721,mention
39154815,10279721,mention
39154815,10279721,mention
39154815,10279721,mention
39154815,10279721,mention
39154815,10279721,mention
39154815,10279721,mention
39154815,10279721,mention
32892966,10279721,mention
32892966,10279721,mention
32892966,10279721,mention
32892966,10279721,mention
32892966,10279721,mention
32892966,10279721,mention
32892966,10279721,mention
32892966,10279721,mention
32892966,10279721,mention
32892966,10279721,mention
32892966,10279721,mention
32892966,10279721,mention
32892966,10279721,mention
32892966,10279721,mention
32892966,10279721,mention
32892966,10279721,mention
32892966,10279721,mention
21428053,10279721,mention
21428053,10279721,mention
21428053,10279721,mention
21428053,10279721,mention
21428053,10279721,mention
21428053,10279721,mention
21428053,10279721,mention
21428053,10279721,mention
21428053,10279721,mention
21428053,10279721,mention
21428053,10279721,mention
21428053,10279721,mention
13362136,10279721,mention
10766377,19612160,mention
5365132,19612160,mention
9659722,19612160,mention
10766377,5365132,mention
136742,5365132,mention
10766377,10042421,mention
21428053,10042421,mention
21428053,10042421,mention
6278048,10042421,mention
10766377,11768816,mention
10766377,11164562,mention
12619557,11164562,mention
28668750,11164562,mention
15053819,11164562,mention
10766377,30261028,mention
10766377,11715900,mention
25245266,11715900,mention
25312994,11715900,mention
25312994,11715900,mention
1546297,11715900,mention
10766377,22166912,mention
24307392,22166912,mention
10766377,11677261,mention
30571141,11677261,mention
10766377,20894384,mention
29138585,20894384,mention
13342519,20894384,mention
10766377,11045584,mention
10766377,10251756,mention
21428053,10251756,mention
12305915,10251756,mention
10766377,23594448,mention
10766377,26795787,mention
10766377,30772230,mention
10766377,11798904,mention
21428053,11798904,mention
10766377,30024546,mention
24307392,30024546,mention
10766377,11473943,mention
15082044,11473943,mention
15082044,11473943,mention
10766377,11825275,mention
21428053,11825275,mention
10766377,12211281,mention
21428053,12211281,mention
10766377,25388850,mention
22826328,25388850,mention
